rule,inventory,control_id,N,mode,coefficient_exact_zero,coefficient_sign,coefficient_sha256,numerator_digits,denominator_digits,first_degree,active_edge_count,neutral_euler_safe
factor_depth_equal,shuffled_primes,14003,64,2,False,-1,9a2554cab6ecd0a720ea5543f7d6a5492811fad47286626eec2e8a29cf9a02f8,454,456,2,63,True
distinct_depth_equal,shuffled_primes,14003,64,2,False,-1,9a2554cab6ecd0a720ea5543f7d6a5492811fad47286626eec2e8a29cf9a02f8,454,456,2,63,True
tensor_coprime,shuffled_primes,14003,64,2,False,-1,9a2554cab6ecd0a720ea5543f7d6a5492811fad47286626eec2e8a29cf9a02f8,454,456,2,63,True
v2_equal,shuffled_primes,14003,64,2,False,-1,0b9d33ac4c62ee30b26f57102d245fd8ad5e80f89aa3a28b3b37d55a49316989,453,456,2,61,True
v2_parity_equal,shuffled_primes,14003,64,2,False,-1,0b9d33ac4c62ee30b26f57102d245fd8ad5e80f89aa3a28b3b37d55a49316989,453,456,2,61,True
entropy_increasing,shuffled_primes,14003,64,2,False,-1,cfd442ded316de4530944b8da86c857b4b8247c9efa0fc468b6234eaf2bc526b,417,420,2,30,True
entropy_bin_equal,shuffled_primes,14003,64,2,False,-1,44f1eacf3ed89cd45ab266f7a4053c57378065dff4611fba09ec983cd7157b34,311,320,2,10,True
ordered_consecutive_tensor_atoms,shuffled_primes,14003,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_2,shuffled_primes,14003,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14003,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14003,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14003,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14003,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14003,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14003,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14004,64,2,False,-1,d647e9974103671c1c0c1da654253328a0784cd9e5197d146f4ec93a0ab8eb3c,454,456,2,63,True
factor_depth_sum,shuffled_primes,14004,64,2,False,-1,d647e9974103671c1c0c1da654253328a0784cd9e5197d146f4ec93a0ab8eb3c,454,456,2,63,True
indecomposable_pair,shuffled_primes,14004,64,2,False,-1,d647e9974103671c1c0c1da654253328a0784cd9e5197d146f4ec93a0ab8eb3c,454,456,2,63,True
factor_depth_equal,shuffled_primes,14004,64,2,False,-1,d647e9974103671c1c0c1da654253328a0784cd9e5197d146f4ec93a0ab8eb3c,454,456,2,63,True
distinct_depth_equal,shuffled_primes,14004,64,2,False,-1,d647e9974103671c1c0c1da654253328a0784cd9e5197d146f4ec93a0ab8eb3c,454,456,2,63,True
tensor_coprime,shuffled_primes,14004,64,2,False,-1,d647e9974103671c1c0c1da654253328a0784cd9e5197d146f4ec93a0ab8eb3c,454,456,2,63,True
v2_equal,shuffled_primes,14004,64,2,False,-1,af845465ebf5da16bc140df16782ca5f7e77e71ab127dbc852f4b9984fdf3e3f,453,456,2,61,True
v2_parity_equal,shuffled_primes,14004,64,2,False,-1,af845465ebf5da16bc140df16782ca5f7e77e71ab127dbc852f4b9984fdf3e3f,453,456,2,61,True
entropy_increasing,shuffled_primes,14004,64,2,False,-1,9c780c9b66bbe0fb193c6ca780e36ef844983ba90e0d57d84c5dbbeb61572df5,415,418,2,29,True
entropy_bin_equal,shuffled_primes,14004,64,2,False,-1,4f8d3bb5cdb963a3cd100dc7c0f0ef0243e4b4c34d7689364cc551a508e639d5,308,316,2,11,True
ordered_consecutive_tensor_atoms,shuffled_primes,14004,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_2,shuffled_primes,14004,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14004,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14004,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14004,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14004,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14004,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14004,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14005,64,2,False,-1,16eae51f841d2b4ce57eed59a39eab4038d1357ceea58d1e9c96b6b2de2432b7,454,456,2,63,True
factor_depth_sum,shuffled_primes,14005,64,2,False,-1,16eae51f841d2b4ce57eed59a39eab4038d1357ceea58d1e9c96b6b2de2432b7,454,456,2,63,True
indecomposable_pair,shuffled_primes,14005,64,2,False,-1,16eae51f841d2b4ce57eed59a39eab4038d1357ceea58d1e9c96b6b2de2432b7,454,456,2,63,True
factor_depth_equal,shuffled_primes,14005,64,2,False,-1,16eae51f841d2b4ce57eed59a39eab4038d1357ceea58d1e9c96b6b2de2432b7,454,456,2,63,True
distinct_depth_equal,shuffled_primes,14005,64,2,False,-1,16eae51f841d2b4ce57eed59a39eab4038d1357ceea58d1e9c96b6b2de2432b7,454,456,2,63,True
tensor_coprime,shuffled_primes,14005,64,2,False,-1,16eae51f841d2b4ce57eed59a39eab4038d1357ceea58d1e9c96b6b2de2432b7,454,456,2,63,True
v2_equal,shuffled_primes,14005,64,2,False,-1,7f295ba7694c6d4ca2101d78861877528c63848183ec84ed73722c2eabae3a12,453,456,2,61,True
v2_parity_equal,shuffled_primes,14005,64,2,False,-1,7f295ba7694c6d4ca2101d78861877528c63848183ec84ed73722c2eabae3a12,453,456,2,61,True
entropy_increasing,shuffled_primes,14005,64,2,False,-1,da52fcd9a7f4be24272b0887379cd46796b065a498e1fade8b7141d9f26917c2,402,405,2,24,True
entropy_bin_equal,shuffled_primes,14005,64,2,False,-1,955e90f8081a5139ac67834f11d3dfdbbc2c9903450bb51163b03d43629bbcc6,301,309,2,11,True
ordered_consecutive_tensor_atoms,shuffled_primes,14005,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_2,shuffled_primes,14005,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14005,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14005,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14005,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14005,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14005,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14005,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14006,64,2,False,-1,13401d2976a601aabfee231858ea09878ec8fcabdf08c1dfa181bf7db5ee8322,452,454,2,63,True
factor_depth_sum,shuffled_primes,14006,64,2,False,-1,13401d2976a601aabfee231858ea09878ec8fcabdf08c1dfa181bf7db5ee8322,452,454,2,63,True
indecomposable_pair,shuffled_primes,14006,64,2,False,-1,13401d2976a601aabfee231858ea09878ec8fcabdf08c1dfa181bf7db5ee8322,452,454,2,63,True
factor_depth_equal,shuffled_primes,14006,64,2,False,-1,13401d2976a601aabfee231858ea09878ec8fcabdf08c1dfa181bf7db5ee8322,452,454,2,63,True
distinct_depth_equal,shuffled_primes,14006,64,2,False,-1,13401d2976a601aabfee231858ea09878ec8fcabdf08c1dfa181bf7db5ee8322,452,454,2,63,True
tensor_coprime,shuffled_primes,14006,64,2,False,-1,13401d2976a601aabfee231858ea09878ec8fcabdf08c1dfa181bf7db5ee8322,452,454,2,63,True
v2_equal,shuffled_primes,14006,64,2,False,-1,8b1bbad841095d3a030a041819e1f1cd9bcb6411a433bc440a325ba5f325d736,451,454,2,61,True
v2_parity_equal,shuffled_primes,14006,64,2,False,-1,8b1bbad841095d3a030a041819e1f1cd9bcb6411a433bc440a325ba5f325d736,451,454,2,61,True
entropy_increasing,shuffled_primes,14006,64,2,False,-1,ebcf850334dc77e8cd62b24bad2a7ca6f6362f23a5c03b5cd46c97fcf90cf2fe,414,416,2,33,True
entropy_bin_equal,shuffled_primes,14006,64,2,False,-1,41d81ed035b5d55b4c94166aa1f44014c9735fb391162bd737936265c7c3f320,352,355,2,18,True
ordered_consecutive_tensor_atoms,shuffled_primes,14006,64,2,False,-1,a2b81690325e1905ddb4ea896b436631e9ad52920d88fe9ecea7842ad67634a6,219,221,2,1,True
consecutive_run_2,shuffled_primes,14006,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14006,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14006,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14006,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14006,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14006,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14006,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14007,64,2,False,-1,bd78eb898cb531c11a00cbf35c6f2c46ec6af92ed36ed084b17a83334108b8ea,456,458,2,63,True
factor_depth_sum,shuffled_primes,14007,64,2,False,-1,bd78eb898cb531c11a00cbf35c6f2c46ec6af92ed36ed084b17a83334108b8ea,456,458,2,63,True
indecomposable_pair,shuffled_primes,14007,64,2,False,-1,bd78eb898cb531c11a00cbf35c6f2c46ec6af92ed36ed084b17a83334108b8ea,456,458,2,63,True
factor_depth_equal,shuffled_primes,14007,64,2,False,-1,bd78eb898cb531c11a00cbf35c6f2c46ec6af92ed36ed084b17a83334108b8ea,456,458,2,63,True
distinct_depth_equal,shuffled_primes,14007,64,2,False,-1,bd78eb898cb531c11a00cbf35c6f2c46ec6af92ed36ed084b17a83334108b8ea,456,458,2,63,True
tensor_coprime,shuffled_primes,14007,64,2,False,-1,bd78eb898cb531c11a00cbf35c6f2c46ec6af92ed36ed084b17a83334108b8ea,456,458,2,63,True
v2_equal,shuffled_primes,14007,64,2,False,-1,b4bda0e1e2f7b236945525b7cb42792082a53714353deeeed0062ccd83eca316,455,458,2,61,True
v2_parity_equal,shuffled_primes,14007,64,2,False,-1,b4bda0e1e2f7b236945525b7cb42792082a53714353deeeed0062ccd83eca316,455,458,2,61,True
entropy_increasing,shuffled_primes,14007,64,2,False,-1,6ae2ce2f9643b4759bbd3576be3aab0d546af14cfb3fd17f723f1b8ef0114844,411,414,2,32,True
entropy_bin_equal,shuffled_primes,14007,64,2,False,-1,e8a4429fe4e68bfe184a72405901be7600f52db441d2acaa403ba8542234990e,296,305,2,9,True
ordered_consecutive_tensor_atoms,shuffled_primes,14007,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_2,shuffled_primes,14007,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14007,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14007,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14007,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14007,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14007,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14007,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14008,64,2,False,-1,02f759eee4e871926513f80fbf5ec41375639bbac3fa5be7ceb420820aa896f3,454,457,2,63,True
factor_depth_sum,shuffled_primes,14008,64,2,False,-1,02f759eee4e871926513f80fbf5ec41375639bbac3fa5be7ceb420820aa896f3,454,457,2,63,True
indecomposable_pair,shuffled_primes,14008,64,2,False,-1,02f759eee4e871926513f80fbf5ec41375639bbac3fa5be7ceb420820aa896f3,454,457,2,63,True
factor_depth_equal,shuffled_primes,14008,64,2,False,-1,02f759eee4e871926513f80fbf5ec41375639bbac3fa5be7ceb420820aa896f3,454,457,2,63,True
distinct_depth_equal,shuffled_primes,14008,64,2,False,-1,02f759eee4e871926513f80fbf5ec41375639bbac3fa5be7ceb420820aa896f3,454,457,2,63,True
tensor_coprime,shuffled_primes,14008,64,2,False,-1,02f759eee4e871926513f80fbf5ec41375639bbac3fa5be7ceb420820aa896f3,454,457,2,63,True
v2_equal,shuffled_primes,14008,64,2,False,-1,a79c93a10ad9ecb2ddd0ad87cabdd6afccb84034a6073b373339f8a6be09ade5,454,457,2,61,True
v2_parity_equal,shuffled_primes,14008,64,2,False,-1,a79c93a10ad9ecb2ddd0ad87cabdd6afccb84034a6073b373339f8a6be09ade5,454,457,2,61,True
entropy_increasing,shuffled_primes,14008,64,2,False,-1,eb407400e95e08c50859c294d796f87167f2fb36944b5628d3b3d8c85d96db23,411,414,2,31,True
entropy_bin_equal,shuffled_primes,14008,64,2,False,-1,e45b02b5d2ada7718b16bedd3ea03a7f653135271d9a3970cb51fc5e41dc091c,349,356,2,16,True
ordered_consecutive_tensor_atoms,shuffled_primes,14008,64,2,False,-1,24b57b4c1c26da86bfaeb3f3b7fd36f53d35380dd36922568ff3513b69ffb3c8,232,238,2,2,True
consecutive_run_2,shuffled_primes,14008,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14008,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14008,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14008,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14008,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14008,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14008,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14009,64,2,False,-1,81d4e75875ace001dd75618fac74eee03e38e736e8e1938b78913c2b82c09f2b,452,455,2,63,True
factor_depth_sum,shuffled_primes,14009,64,2,False,-1,81d4e75875ace001dd75618fac74eee03e38e736e8e1938b78913c2b82c09f2b,452,455,2,63,True
indecomposable_pair,shuffled_primes,14009,64,2,False,-1,81d4e75875ace001dd75618fac74eee03e38e736e8e1938b78913c2b82c09f2b,452,455,2,63,True
factor_depth_equal,shuffled_primes,14009,64,2,False,-1,81d4e75875ace001dd75618fac74eee03e38e736e8e1938b78913c2b82c09f2b,452,455,2,63,True
distinct_depth_equal,shuffled_primes,14009,64,2,False,-1,81d4e75875ace001dd75618fac74eee03e38e736e8e1938b78913c2b82c09f2b,452,455,2,63,True
tensor_coprime,shuffled_primes,14009,64,2,False,-1,81d4e75875ace001dd75618fac74eee03e38e736e8e1938b78913c2b82c09f2b,452,455,2,63,True
v2_equal,shuffled_primes,14009,64,2,False,-1,edf35dcb28ac871df7906f982bba6cfcb590d12c95d2b58d1b4d2664ead4f569,451,455,2,61,True
v2_parity_equal,shuffled_primes,14009,64,2,False,-1,edf35dcb28ac871df7906f982bba6cfcb590d12c95d2b58d1b4d2664ead4f569,451,455,2,61,True
entropy_increasing,shuffled_primes,14009,64,2,False,-1,ec3936b5f4e2431370c14cef36201deef45cfabeecc2cb4904b57b5c7d817238,431,434,2,37,True
entropy_bin_equal,shuffled_primes,14009,64,2,False,-1,f17e55f3b5032aebbff880e3ed4c8d2f7d69196b82753be2720d0314b1c87522,319,327,2,15,True
ordered_consecutive_tensor_atoms,shuffled_primes,14009,64,2,False,-1,361c20907df78e85b4732b66badcbb946a73939b207237a4eb4ffb7b8cf99145,220,231,2,1,True
consecutive_run_2,shuffled_primes,14009,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14009,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14009,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14009,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14009,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14009,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14009,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14010,64,2,False,-1,205c781c229b1445dd58da6daf656448e47065e46dea1154b5b6ab9456d37a2d,452,455,2,63,True
factor_depth_sum,shuffled_primes,14010,64,2,False,-1,205c781c229b1445dd58da6daf656448e47065e46dea1154b5b6ab9456d37a2d,452,455,2,63,True
indecomposable_pair,shuffled_primes,14010,64,2,False,-1,205c781c229b1445dd58da6daf656448e47065e46dea1154b5b6ab9456d37a2d,452,455,2,63,True
factor_depth_equal,shuffled_primes,14010,64,2,False,-1,205c781c229b1445dd58da6daf656448e47065e46dea1154b5b6ab9456d37a2d,452,455,2,63,True
distinct_depth_equal,shuffled_primes,14010,64,2,False,-1,205c781c229b1445dd58da6daf656448e47065e46dea1154b5b6ab9456d37a2d,452,455,2,63,True
tensor_coprime,shuffled_primes,14010,64,2,False,-1,205c781c229b1445dd58da6daf656448e47065e46dea1154b5b6ab9456d37a2d,452,455,2,63,True
v2_equal,shuffled_primes,14010,64,2,False,-1,948120b06caeaf0f9c4ede15f60f2dd88a7ee1a3cb2f796e66cd468f39fa748b,452,455,2,61,True
v2_parity_equal,shuffled_primes,14010,64,2,False,-1,948120b06caeaf0f9c4ede15f60f2dd88a7ee1a3cb2f796e66cd468f39fa748b,452,455,2,61,True
entropy_increasing,shuffled_primes,14010,64,2,False,-1,02347e090e582e6758ea7bc673befbb1860dae72000a449bba1ef6c4736ec308,418,421,2,33,True
entropy_bin_equal,shuffled_primes,14010,64,2,False,-1,45b9b89bf6efb09b3130c13e4fe146208e073697cf2b4d95e9aa3c6ae8898054,334,342,2,15,True
ordered_consecutive_tensor_atoms,shuffled_primes,14010,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_2,shuffled_primes,14010,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14010,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14010,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14010,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14010,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14010,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14010,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14011,64,2,False,-1,015381cd5982421dd778caab5b8bce3a64a474564e5f72711a1faa8785319ff7,454,456,2,63,True
factor_depth_sum,shuffled_primes,14011,64,2,False,-1,015381cd5982421dd778caab5b8bce3a64a474564e5f72711a1faa8785319ff7,454,456,2,63,True
indecomposable_pair,shuffled_primes,14011,64,2,False,-1,015381cd5982421dd778caab5b8bce3a64a474564e5f72711a1faa8785319ff7,454,456,2,63,True
factor_depth_equal,shuffled_primes,14011,64,2,False,-1,015381cd5982421dd778caab5b8bce3a64a474564e5f72711a1faa8785319ff7,454,456,2,63,True
distinct_depth_equal,shuffled_primes,14011,64,2,False,-1,015381cd5982421dd778caab5b8bce3a64a474564e5f72711a1faa8785319ff7,454,456,2,63,True
tensor_coprime,shuffled_primes,14011,64,2,False,-1,015381cd5982421dd778caab5b8bce3a64a474564e5f72711a1faa8785319ff7,454,456,2,63,True
v2_equal,shuffled_primes,14011,64,2,False,-1,b5419ad794b2606f19fb5b7980d1b102c0880dbf4e42ef0c120b29e0b931fa4c,453,456,2,61,True
v2_parity_equal,shuffled_primes,14011,64,2,False,-1,b5419ad794b2606f19fb5b7980d1b102c0880dbf4e42ef0c120b29e0b931fa4c,453,456,2,61,True
entropy_increasing,shuffled_primes,14011,64,2,False,-1,2c92da6cb8c2953c0db6720a0b0d7d0952e777868ea3073481ae31aac0686b91,423,426,2,31,True
entropy_bin_equal,shuffled_primes,14011,64,2,False,-1,b6606c2be5d7110cd0e8a027196884e70b58cbbd576cfef704ad3b15696e8a3f,309,315,2,12,True
ordered_consecutive_tensor_atoms,shuffled_primes,14011,64,2,False,-1,e50e26809a3a18fc0ba577e6ef3fb895c5b7099fecc08194aa96a0d4779305a3,219,229,2,1,True
consecutive_run_2,shuffled_primes,14011,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14011,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14011,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14011,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14011,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14011,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14011,64,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14012,64,2,False,-1,54718969a5eae3699d59e9b434625eff23591202919d911b422e6af0ae97151b,453,455,2,63,True
factor_depth_sum,shuffled_primes,14012,64,2,False,-1,54718969a5eae3699d59e9b434625eff23591202919d911b422e6af0ae97151b,453,455,2,63,True
indecomposable_pair,shuffled_primes,14012,64,2,False,-1,54718969a5eae3699d59e9b434625eff23591202919d911b422e6af0ae97151b,453,455,2,63,True
