role,index,window,target,predicted,residual,percent_error
secondary-worst,195,development,388.84612835423223,372.03231380370465,-16.81381455052758,4.32402776432185
secondary-worst,196,development,391.45608356363806,372.0395919540779,-19.416491609560182,4.960068938717538
secondary-worst,197,development,392.2450833395191,372.3676487814571,-19.87743455806202,5.067605790958131
secondary-worst,198,development,393.427743844434,372.42412284979633,-21.003620994637686,5.3386222307043925
secondary-worst,199,development,395.5828700109937,376.96196149835913,-18.62090851263457,4.707208002236567
secondary-worst,200,development,396.3818542225922,380.5284928627524,-15.853361359839823,3.999517432737274
secondary-worst,201,postfreeze-evaluation,397.9187362096142,383.38116548921533,-14.53757072039889,3.6534019128822424
secondary-worst,202,postfreeze-evaluation,399.9851198761949,383.4156349378248,-16.569484938370124,4.142525337817262
secondary-worst,203,postfreeze-evaluation,401.8392286005332,384.1913137526623,-17.64791484787088,4.3917849706541725
secondary-worst,204,postfreeze-evaluation,402.86191776388614,384.2043623637168,-18.657555400169315,4.631253185639737
secondary-worst,205,postfreeze-evaluation,404.236441800208,384.7739644384788,-19.462477361729213,4.814627121457905
secondary-worst,206,postfreeze-evaluation,405.13438745990993,387.05768233427494,-18.076705125634987,4.4619034288773545
secondary-worst,207,postfreeze-evaluation,407.5814603868962,389.70653186706596,-17.874928519830235,4.385608830897873
secondary-worst,208,postfreeze-evaluation,408.9472455023511,389.8057439771941,-19.141501525157025,4.68067745550984
secondary-worst,209,postfreeze-evaluation,410.51386919336665,392.79417000098664,-17.719699192380006,4.316467852157608
secondary-worst,210,postfreeze-evaluation,411.9722678042788,392.86119223969195,-19.111075564586827,4.638922825180598
secondary-worst,211,postfreeze-evaluation,413.26273607018504,393.1870669820917,-20.07566908809332,4.857846434207375
secondary-worst,212,postfreeze-evaluation,415.01880975515513,393.75682083929706,-21.26198891585807,5.123138618319929
secondary-worst,213,postfreeze-evaluation,415.4552149962946,398.6261380946502,-16.82907690164444,4.050755964585626
secondary-worst,214,postfreeze-evaluation,418.3877057895348,398.8051814267325,-19.582524362802303,4.6804731811725535
secondary-worst,215,postfreeze-evaluation,419.8613648181523,399.67646781871485,-20.184896999437456,4.8075147395807205
secondary-worst,216,postfreeze-evaluation,420.6438276250418,402.2866780447181,-18.35714958032372,4.364060132290144
secondary-worst,217,postfreeze-evaluation,422.07671005882673,402.29932332300024,-19.777386735826497,4.685732774279356
secondary-worst,218,postfreeze-evaluation,423.7165796274818,406.1896005960081,-17.526979031473672,4.136486480392822
secondary-worst,219,postfreeze-evaluation,425.06988249446135,415.1013622527205,-9.968520241740862,2.345148563159083
secondary-worst,220,postfreeze-evaluation,427.2088250840746,420.21542804414776,-6.993397039926833,1.6369973252660532
secondary-worst,221,postfreeze-evaluation,428.12791407661666,420.87707767001984,-7.250836406596818,1.6936144942184796
secondary-worst,222,postfreeze-evaluation,430.3287454309386,424.175565247741,-6.153180183197605,1.4298789584775948
secondary-worst,223,postfreeze-evaluation,431.3013069307036,428.94379523415796,-2.3575116965456573,0.5466043479725495
secondary-worst,224,postfreeze-evaluation,432.1386417345886,430.0323514206065,-2.106290313982072,0.48741077759848095
secondary-worst,225,postfreeze-evaluation,433.88921848092724,432.12683212327073,-1.76238635765651,0.40618348707228374
secondary-worst,226,postfreeze-evaluation,436.16100643264696,435.20707120997645,-0.9539352226705091,0.21871171622441177
secondary-worst,227,postfreeze-evaluation,437.5816981676686,447.87792960623966,10.296231438571056,2.352984935541303
secondary-worst,228,postfreeze-evaluation,438.6217386562722,454.78677237547987,16.165033719207656,3.685415540216864
secondary-worst,229,postfreeze-evaluation,439.91844221437066,456.38219399872736,16.463751784356703,3.7424554654914823
secondary-worst,230,postfreeze-evaluation,441.68319920118904,457.85273965347284,16.169540452283798,3.6608909918981287
secondary-worst,231,postfreeze-evaluation,442.90454630260945,460.76191253553174,17.85736623292229,4.031876931947646
secondary-worst,232,postfreeze-evaluation,444.31933627755916,465.4623804062155,21.143044128656356,4.758524422049604
secondary-worst,233,postfreeze-evaluation,446.8606226964295,472.94668692439416,26.08606422796464,5.837628760072234
secondary-worst,234,postfreeze-evaluation,447.4417041944933,481.73672117144304,34.29501697694974,7.664689423327073
secondary-worst,235,postfreeze-evaluation,449.1485456850233,486.47175553514825,37.323209850124954,8.309769720661368
secondary-worst,236,postfreeze-evaluation,450.1269457803135,492.5662152854514,42.43926950513787,9.428289042231777
secondary-worst,237,postfreeze-evaluation,451.4033084453888,501.2699386507968,49.866630205408,11.047023642149693
secondary-worst,238,postfreeze-evaluation,453.9867378066779,502.77508431417766,48.78834650749974,10.746645759567404
secondary-worst,239,postfreeze-evaluation,454.9746837686168,507.898311266318,52.923627497701204,11.632213700183852
secondary-worst,240,postfreeze-evaluation,456.32842668924604,518.4630403976762,62.13461370843015,13.616204924867205
