orbit_id,reverse_partner_id,self_reversing,primitive_period,repetition,total_period,primitive_action,direct_repeated_action,action_repetition_error,primitive_length,repeated_length,primitive_trace,repeated_trace,trace_repetition_relative_error,primitive_orientation,repeated_orientation,primitive_maslov,repeated_maslov,negative_symbol_count,symbol_count_maslov_match,maslov_repetition_defect,maslov_mod4,maslov_phase_real,maslov_phase_imag,hessian_signature,minimum_absolute_hessian_eigenvalue,diagonal_dominance_margin,hessian_determinant_sign,hill_expected_sign,hill_sign_match,hill_logabs_error,maslov_orientation_parity_ok,reversal_action_error,reversal_length_error,reversal_trace_error,reversal_orientation_mismatch,reversal_maslov_mismatch
--|--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|+-|++|-+|--|--|+-|-+,--|--|--|+-|-+|--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|+-|++|-+,False,20,1,20,1.6705427383394824,1.6705427383394817,6.661338147750939e-16,33.46151428179411,33.46151428179411,-340526573750874.0,-340526573750874.0,3.670785472720517e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.543496535156652,2.4688331954590614,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|+-|-+|--|--|+-|++|-+,--|--|--|+-|++|-+|--|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|++|-+,False,20,1,20,1.676278233548383,1.6762782335483832,2.220446049250313e-16,33.441763790688455,33.441763790688455,-333866988207860.1,-333866988207860.1,5.616008968316016e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.507972262763716,2.456394334326996,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|--|+-|++|-+|--|+-|-+,--|--|--|+-|-+|--|+-|++|-+|--|--|+-|-+|--|+-|-+|--|+-|++|-+,False,20,1,20,1.6707424091965717,1.6707424091965717,0.0,33.45955563537414,33.45955563537414,-339860255350381.56,-339860255350381.56,5.516973433880799e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.543325053987124,2.455803466083889,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|--|+-|-+|--|+-|++|-+,--|--|--|+-|++|-+|--|+-|-+|--|--|+-|-+|--|+-|-+|--|+-|++|-+,False,20,1,20,1.6714074149936973,1.6714074149936968,4.440892098500626e-16,33.45718353872914,33.45718353872914,-339055029393366.56,-339055029393366.56,5.530075761904281e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.5433593554395064,2.4561461647318517,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|--|+-|-+|--|--|+-|-+,--|--|--|+-|-+|--|--|+-|-+|--|--|+-|-+|--|+-|-+|--|+-|++|-+,False,20,1,20,2.2109313309697085,2.210931330969709,4.440892098500626e-16,34.06449530240127,34.06449530240127,622332295032712.9,622332295032712.9,4.017146498670116e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-8,3.543365133623155,2.45615832106604,1,1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+|--|+-|-+|--|+-|-+,--|--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|--|+-|-+|--|+-|++|-+,False,20,1,20,1.6707466284851895,1.6707466284851895,0.0,33.45950805838381,33.45950805838381,-339844086206945.2,-339844086206945.2,1.8390786403721955e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.542657368335723,2.4540154355977872,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|+-|-+|--|--|+-|-+|--|+-|++|-+|--|+-|-+,--|--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|--|+-|-+|--|+-|++|-+,False,20,1,20,1.6658903472931599,1.66589034729316,2.220446049250313e-16,33.47506216536587,33.47506216536587,-345171380733146.94,-345171380733146.94,0.0,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.7616333838572533,2.531667074098854,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|+-|-+|--|--|+-|-+|--|+-|-+|--|+-|++|-+,--|--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|--|+-|-+|--|+-|++|-+,False,20,1,20,1.6714074149936973,1.6714074149936973,0.0,33.45718353872914,33.45718353872914,-339055029393366.56,-339055029393366.56,0.0,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.5433593554395073,2.4561461647318517,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|+-|-+|--|--|+-|-+|--|+-|-+|--|--|+-|-+,--|--|--|+-|-+|--|--|+-|-+|--|+-|-+|--|--|+-|-+|--|+-|++|-+,False,20,1,20,2.211103003254347,2.2111030032543475,4.440892098500626e-16,34.06281397175028,34.06281397175028,621286827804302.6,621286827804302.6,4.0239063313723883e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-8,3.5431999666872613,2.4533909485163514,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|+-|-+|--|--|+-|-+|--|--|+-|-+|--|+-|-+,--|--|--|+-|-+|--|+-|-+|--|--|+-|-+|--|--|+-|-+|--|+-|++|-+,False,20,1,20,2.211131876775586,2.211131876775586,0.0,34.062514795735,34.062514795735,621100981488578.1,621100981488578.1,6.037665551602355e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-8,3.5424758585558087,2.4512572310242255,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|+-|++|-+|--|+-|++|-+|--|--|+-|++|-+,--|--|--|+-|++|-+|--|--|+-|++|-+|--|+-|++|-+|--|--|+-|++|-+,True,20,1,20,2.0360634713851775,2.036063471385178,4.440892098500626e-16,33.53947352377064,33.53947352377064,368135989960259.25,368135989960259.25,5.093226555225987e-16,1,1,12,12,12,True,0,0,1.0,0.0,-4,4.016146594727962,2.884960037093916,1,1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|+-|-+,--|--|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+,False,20,1,20,1.6757246803805559,1.6757246803805554,4.440892098500626e-16,33.44371475523479,33.44371475523479,-334518986671179.44,-334518986671179.44,1.8683543383274483e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.5076150936642962,2.4546092879287267,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|+-|++|-+|--|--|+-|++|-+|--|+-|++|-+,--|--|--|+-|++|-+|--|+-|++|-+|--|--|+-|++|-+|--|--|+-|++|-+,False,20,1,20,2.0360586979808617,2.0360586979808617,0.0,33.539502263433484,33.539502263433484,368146570216527.6,368146570216527.6,1.1883853752669263e-15,1,1,12,12,12,True,0,0,1.0,0.0,-4,4.016416986424359,2.8830202422701268,1,1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|+-|++|-+|--|--|+-|++|-+|--|--|+-|-+,--|--|--|+-|-+|--|--|+-|++|-+|--|--|+-|++|-+|--|--|+-|++|-+,False,20,1,20,2.579728239715149,2.5797282397151493,4.440892098500626e-16,34.133531598228934,34.133531598228934,-666813557131170.2,-666813557131170.2,1.8745869615756927e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,4.064635541412093,2.907400818548151,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|+-|++|-+|--|--|+-|-+|--|--|+-|++|-+,--|--|--|+-|++|-+|--|--|+-|-+|--|--|+-|++|-+|--|--|+-|++|-+,False,20,1,20,2.5803120833459805,2.5803120833459805,0.0,34.13129225781735,34.13129225781735,-665322005255194.0,-665322005255194.0,0.0,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,4.064873397548885,2.9089883177454317,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|+-|++|-+|--|--|--|+-|++|-+|--|+-|-+,--|--|--|+-|-+|--|+-|++|-+|--|--|--|+-|++|-+|--|--|+-|++|-+,False,20,1,20,2.604932959951164,2.604932959951164,0.0,34.06041624101179,34.06041624101179,-619798933777317.9,-619798933777317.9,2.0167830757338824e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.7699862453167126,2.5325517587135824,-1,-1,True,1.4210854715202004e-14,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|+-|-+,--|--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+,False,20,1,20,1.6708019049451632,1.6708019049451635,2.220446049250313e-16,33.459194173768104,33.459194173768104,-339737431116115.94,-339737431116115.94,0.0,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.5425874189813777,2.454020849913581,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|-+,--|--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|+-|-+|--|--|+-|++|-+,False,20,1,20,1.6707976855407922,1.6707976855407922,0.0,33.45924175930444,33.45924175930444,-339753598088642.3,-339753598088642.3,1.8395684505361337e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.5432449766575225,2.4558062048890505,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|++|-+,--|--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|+-|-+|--|--|+-|++|-+,False,20,1,20,1.676278233548383,1.6762782335483828,2.220446049250313e-16,33.441763790688455,33.441763790688455,-333866988207860.1,-333866988207860.1,1.8720029894386719e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.5079722627637193,2.456394334326996,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|+-|-+|--|+-|-+|--|+-|-+|--|--|+-|-+,--|--|--|+-|-+|--|--|+-|-+|--|+-|-+|--|+-|-+|--|--|+-|++|-+,False,20,1,20,2.2159723643217544,2.215972364321755,4.440892098500626e-16,34.047418397248634,34.047418397248634,611795013607609.8,611795013607609.8,2.0431680092144707e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-8,3.5072893517812087,2.4564152351789197,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|+-|-+|--|+-|-+|--|--|+-|-+|--|+-|-+,--|--|--|+-|-+|--|+-|-+|--|--|+-|-+|--|+-|-+|--|--|+-|++|-+,False,20,1,20,2.216211534847952,2.2162115348479516,4.440892098500626e-16,34.04500355951144,34.04500355951144,610319410309663.8,610319410309663.8,2.0481078905319023e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-8,3.541467055715959,2.4512535155868385,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|+-|-+|--|--|+-|++|-+|--|--|+-|++|-+,--|--|--|+-|++|-+|--|--|+-|++|-+|--|--|+-|-+|--|--|+-|++|-+,False,20,1,20,2.5803120833459805,2.5803120833459796,8.881784197001252e-16,34.13129225781735,34.13129225781735,-665322005255194.0,-665322005255194.0,5.636368510856082e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,4.064873397548882,2.9089883177454317,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|+-|-+|--|--|+-|-+|--|+-|-+|--|+-|-+,--|--|--|+-|-+|--|+-|-+|--|+-|-+|--|--|+-|-+|--|--|+-|++|-+,False,20,1,20,2.2159963646308167,2.2159963646308176,8.881784197001252e-16,34.04717109076313,34.04717109076313,611643731440244.4,611643731440244.4,8.174693441599481e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-8,3.5069346289196437,2.454630207721987,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|+-|-+|--|--|--|+-|++|-+|--|+-|++|-+,--|--|--|+-|-+|--|--|+-|++|-+|--|--|--|+-|++|-+|--|+-|++|-+,False,20,1,20,2.600640485992951,2.600640485992951,0.0,34.07445049365974,34.07445049365974,-628558673025520.4,-628558673025520.4,1.9886767196819003e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,4.016679342563032,2.883036957676911,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+,--|--|--|+-|++|-+|--|--|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+,True,20,1,20,2.057011124522919,2.057011124522919,0.0,33.480203117497304,33.480203117497304,346950459439542.25,346950459439542.25,3.6028198435569973e-16,1,1,12,12,12,True,0,0,1.0,0.0,-4,4.008330648431853,2.882895149772083,1,1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|--|+-|++|-+|--|+-|++|-+|--|--|+-|-+,--|--|--|+-|-+|--|--|+-|++|-+|--|+-|++|-+|--|--|--|+-|++|-+,False,20,1,20,2.600646860224481,2.6006468602244817,4.440892098500626e-16,34.074411503278704,34.074411503278704,-628534165761133.5,-628534165761133.5,3.9775085209132346e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,4.016349755045401,2.883016723231025,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+,--|--|--|+-|++|-+|--|--|--|+-|++|-+|--|--|+-|-+|--|+-|++|-+,False,20,1,20,2.605497157810574,2.6054971578105746,4.440892098500626e-16,34.05837787014458,34.05837787014458,-618536840431331.6,-618536840431331.6,0.0,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.7702121143729226,2.5342965662954944,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+,--|--|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+|--|--|--|+-|++|-+,False,20,1,20,2.6049394001382815,2.6049394001382815,0.0,34.06037592487455,34.06037592487455,-619773946382142.4,-619773946382142.4,6.050593158828609e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.769744897670903,2.5324617569884955,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|--|+-|++|-+|--|--|+-|-+|--|+-|++|-+,--|--|--|+-|++|-+|--|--|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+,False,20,1,20,2.605497157810574,2.6054971578105737,4.440892098500626e-16,34.05837787014458,34.05837787014458,-618536840431331.6,-618536840431331.6,0.0,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.7702121143729213,2.5342965662954944,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|++|-+|--|--|--|+-|++|-+|--|--|+-|-+|--|--|+-|-+,--|--|--|+-|-+|--|--|+-|-+|--|--|+-|++|-+|--|--|--|+-|++|-+,False,20,1,20,3.145017094300356,3.145017094300356,0.0,34.665729010196266,34.665729010196266,1135363217645018.0,1135363217645018.0,2.2019385172487142e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-8,4.068572537638585,2.897058000709076,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+|--|+-|-+,--|--|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+|--|+-|-+,True,20,1,20,1.116789071634571,1.1167890716345708,2.220446049250313e-16,32.89901640969124,32.89901640969124,194026605955935.34,194026605955935.34,1.1274227002129774e-15,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.767230138868163,2.531852140488568,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|+-|-+|--|+-|++|-+,--|--|--|+-|++|-+|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|+-|-+,False,20,1,20,1.1214171118745857,1.1214171118745861,4.440892098500626e-16,32.884883340658405,32.884883340658405,191303701362469.47,191303701362469.47,0.0,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.7277182247967384,2.531805878331344,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|+-|-+|--|--|+-|-+,--|--|--|+-|-+|--|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|+-|-+,False,20,1,20,1.66109687299688,1.6610968729968798,2.220446049250313e-16,33.49078412489281,33.49078412489281,-350641035390154.1,-350641035390154.1,1.7824496762182153e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.76776021507942,2.5318535349132185,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|--|+-|-+|--|+-|-+,--|--|--|+-|-+|--|+-|-+|--|--|+-|++|-+|--|+-|++|-+|--|+-|-+,False,20,1,20,1.6661578334607232,1.6661578334607234,2.220446049250313e-16,33.47324324728163,33.47324324728163,-344544112913901.4,-344544112913901.4,1.813991232397525e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.5424465884558476,2.451226992020339,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|+-|++|-+|--|+-|++|-+,--|--|--|+-|++|-+|--|+-|++|-+|--|+-|-+|--|+-|++|-+|--|+-|-+,False,20,1,20,1.1214267068561243,1.121426706856124,4.440892098500626e-16,32.884822435474874,32.884822435474874,191292050330235.38,191292050330235.38,0.0,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.7262486568369337,2.5316717622348746,1,1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|+-|++|-+|--|--|+-|-+,--|--|--|+-|-+|--|--|+-|++|-+|--|+-|-+|--|+-|++|-+|--|+-|-+,False,20,1,20,1.6650708958191225,1.6650708958191223,2.220446049250313e-16,33.479002823293705,33.479002823293705,-346534266641009.56,-346534266641009.56,1.8035734418364623e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.727077356935394,2.531719545253572,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|+-|-+|--|--|+-|++|-+,--|--|--|+-|++|-+|--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|-+,False,20,1,20,1.6707976855407922,1.6707976855407924,2.220446049250313e-16,33.45924175930444,33.45924175930444,-339753598088642.3,-339753598088642.3,0.0,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.5432449766575163,2.4558062048890505,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+|--|+-|-+,--|--|--|+-|-+|--|+-|++|-+|--|--|+-|-+|--|+-|++|-+|--|+-|-+,False,20,1,20,1.6652392402095204,1.6652392402095204,0.0,33.477379915946415,33.477379915946415,-345972329742688.7,-345972329742688.7,1.806502850863344e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.7622202176594435,2.531712977515018,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|--|+-|-+|--|+-|++|-+,--|--|--|+-|++|-+|--|+-|-+|--|--|+-|-+|--|+-|++|-+|--|+-|-+,False,20,1,20,1.6658903472931599,1.6658903472931597,2.220446049250313e-16,33.47506216536587,33.47506216536587,-345171380733146.94,-345171380733146.94,3.6213894597663036e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.7616333838572524,2.531667074098854,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|--|+-|-+|--|--|+-|-+,--|--|--|+-|-+|--|--|+-|-+|--|--|+-|-+|--|+-|++|-+|--|+-|-+,False,20,1,20,2.205429521485954,2.205429521485954,0.0,34.08230434178437,34.08230434178437,633514713901819.9,633514713901819.9,0.0,1,1,14,14,14,True,0,2,-1.0,0.0,-8,3.7620765586746883,2.531714740921668,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+|--|+-|-+,--|--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+,False,20,1,20,1.670202409409356,1.6702024094093557,2.220446049250313e-16,33.46145034948951,33.46145034948951,-340504803798146.1,-340504803798146.1,3.6710201619975076e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.542671796721769,2.4540623956833283,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+|--|--|--|+-|++|-+,--|--|--|+-|++|-+|--|--|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+,False,20,1,20,2.6049394001382815,2.6049394001382815,0.0,34.06037592487455,34.06037592487455,-619773946382142.4,-619773946382142.4,8.067457545104813e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.769744897670906,2.5324617569884955,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|++|-+|--|--|+-|-+|--|+-|++|-+|--|+-|-+,--|--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+|--|+-|-+,False,20,1,20,1.6652392402095204,1.6652392402095204,0.0,33.477379915946415,33.477379915946415,-345972329742688.7,-345972329742688.7,3.613005701726688e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.7622202176594444,2.531712977515018,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|++|-+|--|--|+-|-+|--|+-|-+|--|+-|++|-+,--|--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|--|+-|++|-+|--|+-|-+,False,20,1,20,1.6707424091965717,1.6707424091965721,4.440892098500626e-16,33.45955563537414,33.45955563537414,-339860255350381.56,-339860255350381.56,9.194955723134666e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.5433250539871257,2.455803466083889,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|++|-+|--|--|+-|-+|--|+-|-+|--|--|+-|-+,--|--|--|+-|-+|--|--|+-|-+|--|+-|-+|--|--|+-|++|-+|--|+-|-+,False,20,1,20,2.210453257486766,2.210453257486766,0.0,34.0651164460961,34.0651164460961,622718972892686.4,622718972892686.4,4.014652048237539e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-8,3.5431641260525972,2.453047944102173,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|++|-+|--|--|+-|-+|--|--|+-|-+|--|+-|-+,--|--|--|+-|-+|--|+-|-+|--|--|+-|-+|--|--|+-|++|-+|--|+-|-+,False,20,1,20,2.2104768505555508,2.2104768505555508,0.0,34.0648722502681,34.0648722502681,622566926082843.0,622566926082843.0,4.0156325292284046e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-8,3.542489514213462,2.451304431361139,1,1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|++|-+|--|--|--|+-|++|-+|--|--|+-|++|-+,--|--|--|+-|++|-+|--|--|+-|++|-+|--|--|--|+-|++|-+|--|+-|-+,False,20,1,20,2.604932959951164,2.604932959951164,0.0,34.06041624101179,34.06041624101179,-619798933777317.9,-619798933777317.9,2.0167830757338824e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.7699862453167157,2.5325517587135824,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+,--|--|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+|--|+-|-+|--|+-|-+,False,20,1,20,1.122306080023114,1.122306080023114,0.0,32.8810833893768,32.8810833893768,190578136046800.9,190578136046800.9,1.6397473838408114e-16,1,1,12,12,12,True,0,0,1.0,0.0,-4,3.542601960904836,2.45402018886643,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|--|+-|-+,--|--|--|+-|-+|--|--|+-|++|-+|--|+-|++|-+|--|+-|-+|--|+-|-+,False,20,1,20,1.6659570681308316,1.6659570681308316,0.0,33.475223137050996,33.475223137050996,-345226948024222.6,-345226948024222.6,3.6208065655184445e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.5426158071510967,2.4540690710795765,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+,--|--|--|+-|++|-+|--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|+-|-+,False,20,1,20,1.6708019049451632,1.6708019049451632,0.0,33.459194173768104,33.459194173768104,-339737431116115.94,-339737431116115.94,5.518967968410758e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.5425874189813813,2.454020849913581,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+,--|--|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+|--|+-|-+,False,20,1,20,1.670202409409356,1.6702024094093562,2.220446049250313e-16,33.46145034948951,33.46145034948951,-340504803798146.1,-340504803798146.1,1.8355100809987538e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.54267179672177,2.4540623956833283,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|--|+-|-+|--|+-|++|-+,--|--|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+|--|+-|-+|--|+-|-+,False,20,1,20,1.6707466284851895,1.6707466284851895,0.0,33.45950805838381,33.45950805838381,-339844086206945.2,-339844086206945.2,0.0,-1,-1,13,13,13,True,0,1,0.0,-1.0,-6,3.5426573683357243,2.4540154355977872,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|--|+-|-+|--|--|+-|-+,--|--|--|+-|-+|--|--|+-|-+|--|--|+-|++|-+|--|+-|-+|--|+-|-+,False,20,1,20,2.2102818978119085,2.2102818978119085,0.0,34.0667897248974,34.0667897248974,623761827599208.0,623761827599208.0,2.0039700165864832e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-8,3.542670999916178,2.4540641983935068,1,1,True,1.4210854715202004e-14,True,0.0,0.0,0.0,0,0
