branch_id,primitive_owner_id,d_over_a,topological_word_length,cyclic_word,repetition_index,branch_class,physical_primitive_eigenvalue_sign,physical_repetition_eigenvalue_sign,direct_trace_magnitude,unstable_multiplier_magnitude,unstable_multiplier_power,universal_half_density,source_half_density_r1,source_half_density_relative_residual_r1,positive_convention_exact_stability_amplitude,physical_sign_exact_stability_amplitude,positive_amplitude_over_half_density,physical_amplitude_over_half_density,relative_leading_factor_error,trace_reconstruction_relative_residual,positive_formula_relative_residual,physical_formula_relative_residual,theorem_id,theorem_evidence_status,ledger_evidence_status,arithmetic_owner_status,half_density_arithmetic_verdict,prime_or_zero_tables_used,formal_route_a_tuple,a2_evaluation,route_b_invocation_allowed
Dc7002013340d8216-R1,Dc7002013340d8216,5.8,5,01212,1,PRIMITIVE,-1,-1,139324.42307833818383625381205947,139324.42307116069134816904409024181991133248096147,139324.42307116069134816904409024181991133248096147,0.002679084262968368818757676297290977425982053331149,0.00267908426296837,4.4091271783811567700557895648858784846146919693749e-16,0.0026791034922135589832459326769594045300512801102565,0.0026790650339992121988486187810289647144592052303256,1.0000071775440048529456991073094405723126607673398,0.99999282255902794389263531743989821520889004893794,0.0000071774924880847679692281800886675190385342121434544,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
Dc7002013340d8216-R2,Dc7002013340d8216,5.8,5,01212,2,REPETITION,-1,1,139324.42307833818383625381205947,139324.42307116069134816904409024181991133248096147,19411294864.111773529793332341818383624996449928918,0.0000071774924880847679692281800886675190385342121434544,,,0.0000071774924884545265318949347711785518853592009081296,0.0000071774924884545265318949347711785518853592009081296,1.0000000000515163984191672123746693937607754081389,1.0000000000515163984191672123746693937607754081389,5.151639841651327306872374109725165334376981754448e-11,0,7.5934438161759463107839613668706163736687980071958e-102,7.5934438161759463107839613668706163736687980071958e-102,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
Dc7002013340d8216-R3,Dc7002013340d8216,5.8,5,01212,3,REPETITION,-1,-1,139324.42307833818383625381205947,139324.42307116069134816904409024181991133248096147,2.7044674580065574170384862207783043603673209475081e+15,1.9229107172401584310609659336822539837693926718696e-8,,,1.9229107172401591420736688402730180945827462722784e-8,1.9229107172401577200482630270920156790261410741718e-8,1.0000000000000003697585626477061898001696733484825,0.99999999999999963024143735229408364261962924664147,3.6975856264770605307877502205086996431710956342794e-16,0,1.1071652474118378445767529522586528074606434489966e-101,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D6cb6eb6b5ad4b2c5-R1,D6cb6eb6b5ad4b2c5,5.8,5,02021,1,PRIMITIVE,-1,-1,139324.42307833818383625381205947,139324.42307116069134816904409024181991133248096147,139324.42307116069134816904409024181991133248096147,0.002679084262968368818757676297290977425982053331149,0.00267908426296837,4.4091271783811567700557895648858784846146919693749e-16,0.0026791034922135589832459326769594045300512801102565,0.0026790650339992121988486187810289647144592052303256,1.0000071775440048529456991073094405723126607673398,0.99999282255902794389263531743989821520889004893794,0.0000071774924880847679692281800886675190385342121434544,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D6cb6eb6b5ad4b2c5-R2,D6cb6eb6b5ad4b2c5,5.8,5,02021,2,REPETITION,-1,1,139324.42307833818383625381205947,139324.42307116069134816904409024181991133248096147,19411294864.111773529793332341818383624996449928918,0.0000071774924880847679692281800886675190385342121434544,,,0.0000071774924884545265318949347711785518853592009081296,0.0000071774924884545265318949347711785518853592009081296,1.0000000000515163984191672123746693937607754081389,1.0000000000515163984191672123746693937607754081389,5.151639841651327306872374109725165334376981754448e-11,0,7.5934438161759463107839613668706163736687980071958e-102,7.5934438161759463107839613668706163736687980071958e-102,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D6cb6eb6b5ad4b2c5-R3,D6cb6eb6b5ad4b2c5,5.8,5,02021,3,REPETITION,-1,-1,139324.42307833818383625381205947,139324.42307116069134816904409024181991133248096147,2.7044674580065574170384862207783043603673209475081e+15,1.9229107172401584310609659336822539837693926718696e-8,,,1.9229107172401591420736688402730180945827462722784e-8,1.9229107172401577200482630270920156790261410741718e-8,1.0000000000000003697585626477061898001696733484825,0.99999999999999963024143735229408364261962924664147,3.6975856264770605307877502205086996431710956342794e-16,0,1.1071652474118378445767529522586528074606434489966e-101,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D7f3e7aad84f9ea8a-R1,D7f3e7aad84f9ea8a,5.8,5,02121,1,PRIMITIVE,-1,-1,139324.42307833818383625381205947,139324.42307116069134816904409024181991133248096147,139324.42307116069134816904409024181991133248096147,0.002679084262968368818757676297290977425982053331149,0.00267908426296837,4.4091271783811567700557895648858784846146919693749e-16,0.0026791034922135589832459326769594045300512801102565,0.0026790650339992121988486187810289647144592052303256,1.0000071775440048529456991073094405723126607673398,0.99999282255902794389263531743989821520889004893794,0.0000071774924880847679692281800886675190385342121434544,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D7f3e7aad84f9ea8a-R2,D7f3e7aad84f9ea8a,5.8,5,02121,2,REPETITION,-1,1,139324.42307833818383625381205947,139324.42307116069134816904409024181991133248096147,19411294864.111773529793332341818383624996449928918,0.0000071774924880847679692281800886675190385342121434544,,,0.0000071774924884545265318949347711785518853592009081296,0.0000071774924884545265318949347711785518853592009081296,1.0000000000515163984191672123746693937607754081389,1.0000000000515163984191672123746693937607754081389,5.151639841651327306872374109725165334376981754448e-11,0,7.5934438161759463107839613668706163736687980071958e-102,7.5934438161759463107839613668706163736687980071958e-102,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D7f3e7aad84f9ea8a-R3,D7f3e7aad84f9ea8a,5.8,5,02121,3,REPETITION,-1,-1,139324.42307833818383625381205947,139324.42307116069134816904409024181991133248096147,2.7044674580065574170384862207783043603673209475081e+15,1.9229107172401584310609659336822539837693926718696e-8,,,1.9229107172401591420736688402730180945827462722784e-8,1.9229107172401577200482630270920156790261410741718e-8,1.0000000000000003697585626477061898001696733484825,0.99999999999999963024143735229408364261962924664147,3.6975856264770605307877502205086996431710956342794e-16,0,1.1071652474118378445767529522586528074606434489966e-101,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D69853b28e239b8ca-R1,D69853b28e239b8ca,5.8,6,010102,1,PRIMITIVE,1,1,1199214.093362614026755406052373,1199214.0933617801472959038040398374844165373219567,1199214.0933617801472959038040398374844165373219567,0.0009131700058051886830832703315180106562587126229407,0.000913170005805189,3.4705118176657608825893668446537983788512017263769e-16,0.00091317076727953453539492623733709825534994855322767,0.00091317076727953453539492623733709825534994855322767,1.0000008338801548577811556202054070553297411700179,1.0000008338801548577811556202054070553297411700179,0.0000008338794595022483331625155834626780432744985046656,0,7.6395802973988846605894496115606760296467760491665e-102,7.6395802973988846605894496115606760296467760491665e-102,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D69853b28e239b8ca-R2,D69853b28e239b8ca,5.8,6,010102,2,REPETITION,1,1,1199214.093362614026755406052373,1199214.0933617801472959038040398374844165373219567,1.4381144417175163515406122409312127420183011366839e+12,0.0000008338794595022483331625155834626780432744985046656,,,0.0000008338794595028281753748689617476109570761846365439,0.0000008338794595028281753748689617476109570761846365439,1.0000000000006953549529802453364453077187840938333,1.0000000000006953549529802453364453077187840938333,6.9535495297976181793467389579837987762155094790258e-13,0,8.1699287185643108656519289522480870733235877060653e-102,8.1699287185643108656519289522480870733235877060653e-102,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D69853b28e239b8ca-R3,D69853b28e239b8ca,5.8,6,010102,3,REPETITION,1,1,1199214.093362614026755406052373,1199214.0933617801472959038040398374844165373219567,1.7246071063747539882783739932571283803178008006999e+18,7.6147371087449571175206061112007453370971551334341e-10,,,7.6147371087449571219359521228217183255106568055689e-10,7.6147371087449571219359521228217183255106568055689e-10,1.0000000000000000005798422123529750891148241284881,1.0000000000000000005798422123529750891148241284881,5.7984221235297508877860713726168390055959760423756e-19,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
Dce6ee9714b493c7e-R1,Dce6ee9714b493c7e,5.8,6,010121,1,PRIMITIVE,1,1,1199214.093362614026755406052373,1199214.0933617801472959038040398374844165373219567,1199214.0933617801472959038040398374844165373219567,0.0009131700058051886830832703315180106562587126229407,0.000913170005805189,3.4705118176657608825893668446537983788512017263769e-16,0.00091317076727953453539492623733709825534994855322767,0.00091317076727953453539492623733709825534994855322767,1.0000008338801548577811556202054070553297411700179,1.0000008338801548577811556202054070553297411700179,0.0000008338794595022483331625155834626780432744985046656,0,7.6395802973988846605894496115606760296467760491665e-102,7.6395802973988846605894496115606760296467760491665e-102,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
Dce6ee9714b493c7e-R2,Dce6ee9714b493c7e,5.8,6,010121,2,REPETITION,1,1,1199214.093362614026755406052373,1199214.0933617801472959038040398374844165373219567,1.4381144417175163515406122409312127420183011366839e+12,0.0000008338794595022483331625155834626780432744985046656,,,0.0000008338794595028281753748689617476109570761846365439,0.0000008338794595028281753748689617476109570761846365439,1.0000000000006953549529802453364453077187840938333,1.0000000000006953549529802453364453077187840938333,6.9535495297976181793467389579837987762155094790258e-13,0,8.1699287185643108656519289522480870733235877060653e-102,8.1699287185643108656519289522480870733235877060653e-102,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
Dce6ee9714b493c7e-R3,Dce6ee9714b493c7e,5.8,6,010121,3,REPETITION,1,1,1199214.093362614026755406052373,1199214.0933617801472959038040398374844165373219567,1.7246071063747539882783739932571283803178008006999e+18,7.6147371087449571175206061112007453370971551334341e-10,,,7.6147371087449571219359521228217183255106568055689e-10,7.6147371087449571219359521228217183255106568055689e-10,1.0000000000000000005798422123529750891148241284881,1.0000000000000000005798422123529750891148241284881,5.7984221235297508877860713726168390055959760423756e-19,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D3dc588dd6a253718-R1,D3dc588dd6a253718,5.8,6,010202,1,PRIMITIVE,1,1,1199214.093362614026755406052373,1199214.0933617801472959038040398374844165373219567,1199214.0933617801472959038040398374844165373219567,0.0009131700058051886830832703315180106562587126229407,0.000913170005805189,3.4705118176657608825893668446537983788512017263769e-16,0.00091317076727953453539492623733709825534994855322767,0.00091317076727953453539492623733709825534994855322767,1.0000008338801548577811556202054070553297411700179,1.0000008338801548577811556202054070553297411700179,0.0000008338794595022483331625155834626780432744985046656,0,7.6395802973988846605894496115606760296467760491665e-102,7.6395802973988846605894496115606760296467760491665e-102,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D3dc588dd6a253718-R2,D3dc588dd6a253718,5.8,6,010202,2,REPETITION,1,1,1199214.093362614026755406052373,1199214.0933617801472959038040398374844165373219567,1.4381144417175163515406122409312127420183011366839e+12,0.0000008338794595022483331625155834626780432744985046656,,,0.0000008338794595028281753748689617476109570761846365439,0.0000008338794595028281753748689617476109570761846365439,1.0000000000006953549529802453364453077187840938333,1.0000000000006953549529802453364453077187840938333,6.9535495297976181793467389579837987762155094790258e-13,0,8.1699287185643108656519289522480870733235877060653e-102,8.1699287185643108656519289522480870733235877060653e-102,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
D3dc588dd6a253718-R3,D3dc588dd6a253718,5.8,6,010202,3,REPETITION,1,1,1199214.093362614026755406052373,1199214.0933617801472959038040398374844165373219567,1.7246071063747539882783739932571283803178008006999e+18,7.6147371087449571175206061112007453370971551334341e-10,,,7.6147371087449571219359521228217183255106568055689e-10,7.6147371087449571219359521228217183255106568055689e-10,1.0000000000000000005798422123529750891148241284881,1.0000000000000000005798422123529750891148241284881,5.7984221235297508877860713726168390055959760423756e-19,0,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
Db33a029c08b6d63f-R1,Db33a029c08b6d63f,5.8,6,010212,1,PRIMITIVE,1,1,1652323.4089787742908411947236977,1652323.4089781690824452073905335565464416061079347,1652323.4089781690824452073905335565464416061079347,0.00077795140978555541412121553837222860821047571615169,0.000777951409785556,7.5310459894034581672260616200324242416099248825008e-16,0.00077795188060856523256029502159504145090671748737675,0.00077795188060856523256029502159504145090671748737675,1.0000006052087622647574118765340787511117076440566,1.0000006052087622647574118765340787511117076440566,0.0000006052083959873331641434535583938920653280481714747,9.0668474788929682920645150349847542624972180202173e-102,8.9674458996256662303111529624590533934938415210868e-102,8.9674458996256662303111529624590533934938415210868e-102,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
Db33a029c08b6d63f-R2,Db33a029c08b6d63f,5.8,6,010212,2,REPETITION,1,1,1652323.4089787742908411947236977,1652323.4089781690824452073905335565464416061079347,2.7301726478572378087690108514380851155480683695539e+12,0.0000006052083959873331641434535583938920653280481714747,,,0.0000006052083959875548381817099117370166899624191987295,0.0000006052083959875548381817099117370166899624191987295,1.0000000000003662772025736948241670140950176816374,1.0000000000003662772025736948241670140950176816374,3.6627720257356066517788893268273619673362571036731e-13,9.0668474788929682920645150349847542624972180202173e-102,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
Db33a029c08b6d63f-R3,Db33a029c08b6d63f,5.8,6,010212,3,REPETITION,1,1,1652323.4089787742908411947236977,1652323.4089781690824452073905335565464416061079347,4.5111281766064255475231809095550448203471016709196e+18,4.7082272487240051333729407794023023426231269081523e-10,,,4.7082272487240051344166325266551704232093138824025e-10,4.7082272487240051344166325266551704232093138824025e-10,1.0000000000000000002216740382562721490271482920378,1.0000000000000000002216740382562721490271482920378,2.2167403825627214897800891280094923853268535768945e-19,9.0668474788929682920645150349847542624972180202173e-102,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
Df230ee89b80768b8-R1,Df230ee89b80768b8,5.8,6,012021,1,PRIMITIVE,1,1,1652323.4089787742908411947236977,1652323.4089781690824452073905335565464416061079347,1652323.4089781690824452073905335565464416061079347,0.00077795140978555541412121553837222860821047571615169,0.000777951409785556,7.5310459894034581672260616200324242416099248825008e-16,0.00077795188060856523256029502159504145090671748737675,0.00077795188060856523256029502159504145090671748737675,1.0000006052087622647574118765340787511117076440566,1.0000006052087622647574118765340787511117076440566,0.0000006052083959873331641434535583938920653280481714747,9.0668474788929682920645150349847542624972180202173e-102,8.9674458996256662303111529624590533934938415210868e-102,8.9674458996256662303111529624590533934938415210868e-102,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
Df230ee89b80768b8-R2,Df230ee89b80768b8,5.8,6,012021,2,REPETITION,1,1,1652323.4089787742908411947236977,1652323.4089781690824452073905335565464416061079347,2.7301726478572378087690108514380851155480683695539e+12,0.0000006052083959873331641434535583938920653280481714747,,,0.0000006052083959875548381817099117370166899624191987295,0.0000006052083959875548381817099117370166899624191987295,1.0000000000003662772025736948241670140950176816374,1.0000000000003662772025736948241670140950176816374,3.6627720257356066517788893268273619673362571036731e-13,9.0668474788929682920645150349847542624972180202173e-102,0,0,P25-UNIVERSAL-2D-HYPERBOLIC-STABILITY-AMPLITUDE,PROVED,NUMERICALLY_CERTIFIED,ABSENT_BY_CONSTRUCTION,STOP_SCOPED / PROVES_TOO_MUCH,false,UNASSIGNED,NOT_RUN,false
