atom,gamma_code_length,return_marker_degree,digit_marker_degree,return_and_digit_markers_equal,digit_weight_form,return_weight_form,u_equals_one_specialization,first_return_changes_object,whole_codeword_alphabet,original_digit_euler_marker_match
2248,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2249,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2250,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2251,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2252,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2253,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2254,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2255,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2256,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2257,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2258,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2259,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2260,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2261,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2262,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2263,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2264,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2265,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2266,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2267,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2268,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2269,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2270,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2271,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2272,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2273,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2274,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2275,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2276,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2277,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2278,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2279,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2280,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2281,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2282,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2283,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2284,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2285,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2286,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2287,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2288,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2289,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2290,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2291,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2292,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2293,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2294,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2295,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2296,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2297,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2298,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2299,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2300,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2301,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2302,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2303,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2304,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2305,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2306,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2307,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2308,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2309,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2310,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2311,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2312,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2313,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2314,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2315,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2316,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2317,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2318,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2319,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2320,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2321,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2322,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2323,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2324,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2325,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2326,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2327,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2328,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2329,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2330,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2331,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2332,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2333,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2334,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2335,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2336,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2337,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2338,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2339,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2340,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2341,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2342,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2343,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2344,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2345,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2346,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2347,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2348,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2349,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2350,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2351,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2352,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2353,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2354,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2355,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2356,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2357,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2358,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2359,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2360,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2361,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2362,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2363,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2364,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2365,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2366,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2367,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2368,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2369,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2370,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2371,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2372,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2373,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2374,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2375,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2376,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2377,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2378,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2379,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2380,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2381,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2382,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2383,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2384,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2385,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2386,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2387,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2388,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2389,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2390,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2391,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2392,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2393,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2394,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2395,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2396,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2397,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2398,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2399,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2400,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2401,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2402,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2403,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2404,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2405,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2406,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2407,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2408,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2409,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2410,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2411,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2412,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2413,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2414,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2415,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2416,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2417,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2418,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2419,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2420,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2421,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2422,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2423,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2424,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2425,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2426,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2427,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2428,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2429,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2430,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2431,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2432,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2433,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2434,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2435,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2436,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2437,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2438,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2439,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2440,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2441,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2442,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2443,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2444,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2445,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2446,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2447,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2448,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2449,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2450,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2451,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2452,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2453,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2454,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2455,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2456,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2457,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2458,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2459,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2460,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2461,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2462,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2463,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2464,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2465,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2466,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2467,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2468,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2469,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2470,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2471,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2472,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2473,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2474,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2475,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2476,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2477,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2478,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2479,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2480,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2481,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2482,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2483,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2484,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2485,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2486,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2487,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2488,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
