atom,code_length,q,alpha_from_r1,power,normalized_trace_over_w_power,target,residual,match,r1_fit,r2_plus_failure,q_zero_rank_one_boundary
164,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
164,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
164,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
164,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
164,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
164,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
165,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
165,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
165,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
165,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
165,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
165,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
166,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
166,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
166,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
166,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
166,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
166,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
167,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
167,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
167,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
167,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
167,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
167,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
168,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
168,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
168,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
168,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
168,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
168,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
169,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
169,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
169,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
169,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
169,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
169,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
170,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
170,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
170,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
170,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
170,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
170,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
171,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
171,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
171,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
171,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
171,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
171,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
172,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
172,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
172,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
172,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
172,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
172,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
173,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
173,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
173,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
173,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
173,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
173,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
174,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
174,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
174,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
174,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
174,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
174,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
175,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
175,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
175,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
175,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
175,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
175,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
176,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
176,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
176,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
176,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
176,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
176,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
177,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
177,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
177,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
177,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
177,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
177,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
178,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
178,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
178,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
178,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
178,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
178,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
179,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
179,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
179,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
179,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
179,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
179,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
180,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
180,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
180,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
180,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
180,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
180,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
181,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
181,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
181,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
181,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
181,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
181,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
182,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
182,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
182,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
182,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
182,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
182,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
183,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
183,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
183,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
183,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
183,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
183,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
184,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
184,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
184,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
184,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
184,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
184,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
185,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
185,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
185,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
185,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
185,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
185,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
186,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
186,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
186,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
186,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
186,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
186,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
187,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
187,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
187,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
187,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
187,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
187,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
188,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
188,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
188,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
188,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
188,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
188,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
189,15,1/32768,32767/32768,1,1/1,1/1,0/1,True,True,False,False
189,15,1/32768,32767/32768,2,32767/32769,1/1,-2/32769,False,False,True,False
189,15,1/32768,32767/32768,3,1073676289/1073774593,1/1,-98304/1073774593,False,False,True,False
189,15,1/32768,32767/32768,4,35181150961663/35185445863425,1/1,-4294901762/35185445863425,False,False,True,False
189,15,1/32768,32767/32768,5,1152780773560811521/1152956690052710401,1/1,-175916491898880/1152956690052710401,False,False,True,False
189,15,1/32768,32767/32768,6,37773167607267111108607/37780084819647214419969,1/1,-6917212380103311362/37780084819647214419969,False,False,True,False
